title,vote_average,vote_count,budget,revenue,imdb_id,genres,id
Shoplifters,7.8,2194,0,0,tt8075192,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",505192
The Nutcracker and the Four Realms,6.1,2192,120000000,173961069,tt5523010,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",426543
Midnight Sun,7.812,3508,2800000,27365467,tt4799066,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",419478
Mamma Mia! Here We Go Again,7.088,3494,75000000,395607854,tt6911608,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",458423
Vice,7.016,3483,60000000,76100000,tt6266538,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",429197
Sierra Burgess Is a Loser,6.293,3441,0,0,tt3120280,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",462919
The Cloverfield Paradox,5.629,3434,45000000,0,tt2548396,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",384521
Mary Poppins Returns,6.509,3399,130000000,348807090,tt5028340,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",400650
Tag,6.712,3309,28000000,75100000,tt2854926,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",455980
Den of Thieves,6.854,3245,30000000,80509622,tt1259528,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",449443
Instant Family,7.507,3125,48000000,121000000,tt7401588,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",491418
12 Strong,6.3,3096,35000000,67450815,tt1413492,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",429351
Robin Hood,5.912,3067,100000000,86493046,tt4532826,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}]",375588
Insidious: The Last Key,6.254,3045,10000000,172811971,tt5726086,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",406563
Dragon Ball Super: Broly,7.903,3036,1000000,125002821,tt7961060,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}]",503314
Overlord,6.732,3003,38000000,41657844,tt4530422,"[{'id': 27, 'name': 'Horror'}, {'id': 10752, 'name': 'War'}, {'id': 878, 'name': 'Science Fiction'}]",438799
The House That Jack Built,7.127,2939,9800000,5566776,tt4003440,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",398173
The Darkest Minds,7.029,2888,34000000,41142379,tt4073790,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",445651
Christopher Robin,7.304,2840,75000000,197744377,tt4575576,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",420814
Terrifier,6.326,2824,35000,421798,tt4281724,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",420634
Beautiful Boy,7.552,2742,25000000,7700000,tt1226837,"[{'id': 18, 'name': 'Drama'}]",451915
Set It Up,6.9,2742,0,0,tt5304992,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",384677
Skyscraper,6.3,5197,125000000,304870828,tt5758778,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",447200
Isle of Dogs,7.843,5188,62770198,64337744,tt5104604,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]",399174
Pacific Rim: Uprising,6.133,5171,150000000,290061297,tt2557478,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",268896
The Predator,5.629,4940,88000000,160542134,tt3829266,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",346910
Halloween,6.566,4932,10000000,259939869,tt1502407,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",424139
Mortal Engines,6.208,4920,100000000,83869818,tt1571234,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",428078
Upgrade,7.497,4746,3000000,16976561,tt6499752,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",500664
Hotel Transylvania 3: Summer Vacation,6.853,4605,80000000,528600000,tt5220122,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",400155
The Commuter,6.364,4510,30000000,119942387,tt1590193,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",399035
A Simple Favor,6.638,4458,20000000,97644617,tt7040874,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",484247
The Grinch,6.869,4271,75000000,508600000,tt2709692,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]",360920
The Ballad of Buster Scruggs,7.13,4262,0,0,tt6412452,"[{'id': 37, 'name': 'Western'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",537996
Truth or Dare,5.94,4147,3500000,95330493,tt6772950,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",460019
The First Purge,6.001,4123,13000000,137056262,tt6133466,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",442249
Searching,7.57,4070,1000000,75462037,tt7668870,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",489999
Black Mirror: Bandersnatch,6.763,4054,0,0,tt9495224,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",569547
Roma,7.624,4022,15000000,1140769,tt6155172,"[{'id': 18, 'name': 'Drama'}]",426426
Sicario: Day of the Soldado,6.938,3853,35000000,75836683,tt5052474,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",400535
Crazy Rich Asians,7.062,3841,30000000,238539198,tt3104988,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",455207
Bad Times at the El Royale,6.845,3739,32000000,31882724,tt6628394,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",446021
Ocean's Eight,6.967,8578,70000000,297718711,tt5164214,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",402900
Fifty Shades Freed,6.682,8233,55000000,371985018,tt4477536,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",337167
Hereditary,7.3,8224,10000000,87796204,tt7784604,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",493922
Maze Runner: The Death Cure,7.093,8160,62000000,288175335,tt4500922,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",336843
Tomb Raider,6.366,8140,94000000,274650803,tt1365519,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",338970
The Meg,6.25,7983,150000000,530517320,tt4779682,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",345940
Ralph Breaks the Internet,7.169,7885,175000000,529323962,tt5848272,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",404368
BlacKkKlansman,7.492,7865,15000000,93411426,tt7349662,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",487558
The Kissing Booth,7.17,7356,0,0,tt3799232,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",454983
Rampage,6.456,7311,120000000,428028233,tt2231461,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",427641
The Nun,5.908,7016,22000000,366082797,tt5814060,"[{'id': 27, 'name': 'Horror'}]",439079
Bumblebee,6.718,6431,135000000,467989645,tt4701182,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",424783
Red Sparrow,6.533,6201,69000000,151572634,tt2873282,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",401981
"Love, Simon",7.983,6164,17000000,66316289,tt5164432,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",449176
Game Night,6.846,6070,37000000,117501013,tt2704998,"[{'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",445571
The Favourite,7.501,5726,15000000,95918706,tt5083738,"[{'id': 36, 'name': 'History'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",375262
The Equalizer 2,6.8,5708,62000000,190400157,tt3766354,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",345887
Creed II,7.033,5629,50000000,214200000,tt6343314,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",480530
First Man,7.042,5477,70000000,105713218,tt1213641,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",369972
The Mule,6.865,5202,50000000,174800000,tt7959026,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",504172
Avengers: Infinity War,8.235,31137,300000000,2052415039,tt4154756,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",299536
Black Panther,7.4,22947,200000000,1349926083,tt1825683,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",284054
Deadpool 2,7.489,18723,110000000,785896632,tt5463162,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",383498
Bohemian Rhapsody,7.964,17394,52000000,910813521,tt1727824,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",424694
Venom,6.8,16842,116000000,856085151,tt1270797,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",335983
Spider-Man: Into the Spider-Verse,8.395,16595,90000000,393602435,tt4633694,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",324857
Ready Player One,7.584,16365,175000000,607274134,tt1677720,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",333339
A Quiet Place,7.396,14890,17000000,340955294,tt6644200,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",447332
Aquaman,6.872,14563,160000000,1152028393,tt1477834,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",297802
Ant-Man and the Wasp,6.912,13827,140000000,622674139,tt5095030,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",363088
Incredibles 2,7.456,13352,200000000,1243225667,tt3606756,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",260513
Jurassic World: Fallen Kingdom,6.5,12391,170000000,1310469037,tt4881806,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",351286
Green Book,8.224,12370,23000000,321752656,tt6966692,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 36, 'name': 'History'}]",490132
A Star Is Born,7.5,11994,36000000,436388866,tt1517451,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",332562
Fantastic Beasts: The Crimes of Grindelwald,6.8,11230,200000000,654900000,tt4123430,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",338952
Bird Box,6.826,10302,19800000,0,tt2737304,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",405774
Annihilation,6.434,9077,40000000,43070915,tt2798920,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",300668
Solo: A Star Wars Story,6.6,9000,250000000,392952373,tt3778644,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",348350
Mission: Impossible - Fallout,7.4,8810,178000000,791658205,tt4912910,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",353081
To All the Boys I've Loved Before,7.596,8604,0,0,tt3846674,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",466282
The Emoji Movie,5.416,3225,50000000,216909830,tt4877122,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",378236
American Assassin,6.411,3149,33000000,67200000,tt1961175,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",415842
The Lost City of Z,6.396,3006,30000000,8574339,tt1212428,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",314095
Ferdinand,7.224,2998,111000000,295038508,tt3411444,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",364689
Good Time,7.2,2993,2000000,3283369,tt4846232,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",429200
The Florida Project,7.428,2967,2000000,11303040,tt5649144,"[{'id': 18, 'name': 'Drama'}]",394117
You Were Never Really Here,6.545,2934,17000000,9400000,tt5742374,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",398181
Going in Style,6.691,2926,25000000,84618541,tt2568862,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",353070
1922,5.937,2838,5000000,2943477,tt6214928,"[{'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",452507
The Foreigner,6.965,2802,35000000,145374099,tt1615160,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",379149
47 Meters Down,5.808,2789,5500000,62198461,tt2932536,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",403119
Daddy's Home 2,6.305,2645,69000000,180613180,tt5657846,"[{'id': 35, 'name': 'Comedy'}]",419680
Paddington 2,7.47,2623,40000000,290132513,tt4468740,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",346648
Rings,5.01,2560,25000000,83080890,tt0498381,"[{'id': 27, 'name': 'Horror'}]",14564
It Comes at Night,5.863,2542,5000000,19280931,tt4695012,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",418078
The Big Sick,7.3,2541,5000000,56303596,tt5462602,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",416477
Loving Vincent,7.991,2542,5500000,42187665,tt3262342,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 36, 'name': 'History'}]",339877
The Space Between Us,7.057,2507,30000000,14793385,tt3922818,"[{'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",365942
The Mountain Between Us,6.651,2472,35000000,62832209,tt2226597,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",290512
Hostiles,6.941,2425,55000000,36976336,tt5478478,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}, {'id': 36, 'name': 'History'}, {'id': 12, 'name': 'Adventure'}]",384680
The Circle,5.521,4509,18000000,40651864,tt4287320,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",339988
Okja,7.35,4431,50000000,0,tt3967856,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",387426
The Killing of a Sacred Deer,7.011,4274,3000000,10700000,tt5715874,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",399057
Death Note,4.265,4051,40000000,0,tt1241317,"[{'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",351460
A Cure for Wellness,6.34,4044,40000000,26620002,tt4731136,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",340837
Downsizing,5.387,3977,68000000,55003890,tt1389072,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}]",301337
Molly's Game,7.151,3886,30000000,59284015,tt4209788,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",396371
Jigsaw,6.218,3843,10000000,104223315,tt3348730,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",298250
Gerald's Game,6.402,3820,0,0,tt3748172,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",343674
The Babysitter,6.173,3782,0,0,tt4225622,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",419479
"Everything, Everything",7.242,3723,10000000,61621140,tt5001718,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",417678
Logan Lucky,6.73,3700,29000000,48453605,tt5439796,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",399170
The Disaster Artist,7.104,3640,10000000,29820616,tt3521126,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",371638
Phantom Thread,7.3,3639,35000000,47756590,tt5776858,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",400617
To the Bone,7.2,3558,0,0,tt5541240,"[{'id': 18, 'name': 'Drama'}]",401104
Before I Fall,6.963,3483,5000000,16373843,tt1691916,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",397837
A Dog's Purpose,7.639,3448,22000000,205000000,tt1753383,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",381289
Pitch Perfect 3,6.511,3398,45000000,185400345,tt4765284,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",353616
The Ritual,6.267,3264,1000000,1786396,tt5638642,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",433808
T2 Trainspotting,6.944,3249,18000000,41681746,tt2763304,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",180863
Transformers: The Last Knight,6.056,6520,217000000,605425157,tt3371366,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",335988
The Hitman's Bodyguard,6.891,6460,30000000,176586701,tt1959563,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",390043
Atomic Blonde,6.429,6448,30000000,100014025,tt2406566,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",341013
Happy Death Day,6.662,6408,4800000,125479266,tt5308322,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",440021
What Happened to Monday,7.155,6286,20000000,27975429,tt1536537,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 28, 'name': 'Action'}]",406990
Cars 3,6.855,6191,175000000,383925276,tt3606752,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",260514
"I, Tonya",7.475,6017,11000000,53900000,tt5580036,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",389015
King Arthur: Legend of the Sword,6.549,5896,175000000,149175066,tt1972591,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",274857
Annabelle: Creation,6.605,5856,15000000,306592201,tt5140878,"[{'id': 27, 'name': 'Horror'}]",396422
Bright,6.2,5837,90000000,0,tt5519340,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",400106
Gifted,8.0,5790,7000000,40300000,tt4481414,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",400928
Wind River,7.4,5544,11000000,44998252,tt5362988,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",395834
The Dark Tower,5.781,5362,60000000,113231078,tt1648190,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",353491
Darkest Hour,7.351,5348,30000000,150847207,tt4555426,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",399404
The Lego Batman Movie,7.233,5241,80000000,311950384,tt4116284,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",324849
Geostorm,6.1,5003,120000000,221600160,tt1981128,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",274855
The Invisible Guest,8.082,4794,4000000,30000000,tt4857264,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",411088
American Made,6.895,4788,50000000,133511855,tt3532216,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",337170
The Post,7.006,4780,50000000,179769467,tt6294822,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",446354
Power Rangers,6.256,4538,105000000,142300000,tt3717490,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",305470
Kong: Skull Island,6.548,10862,185000000,566652812,tt3731562,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",293167
Kingsman: The Golden Circle,6.952,10826,104000000,410902662,tt4649466,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",343668
The Fate of the Furious,6.862,10599,250000000,1236000000,tt4630562,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",337339
"Three Billboards Outside Ebbing, Missouri",8.061,10557,15000000,162729321,tt5027774,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",359940
Murder on the Orient Express,6.705,10286,55000000,352800000,tt3402236,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",392044
The Greatest Showman,7.869,9787,84000000,459066134,tt1485796,"[{'id': 18, 'name': 'Drama'}]",316029
War for the Planet of the Apes,7.211,9439,150000000,490719763,tt3450958,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10752, 'name': 'War'}]",281338
xXx: Return of Xander Cage,6.135,9120,85000000,346118277,tt1293847,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",47971
Alien: Covenant,6.162,9116,97000000,240891763,tt2316204,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",126889
Lady Bird,7.254,8822,10000000,79000000,tt4925292,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",391713
Ghost in the Shell,6.103,8348,110000000,169801921,tt1219827,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",315837
Baywatch,6.091,8323,69000000,177900000,tt1469304,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",339846
Wonder,8.1,8097,20000000,315025930,tt2543472,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",406997
